"","period","group","parameter","0.1","0.5","0.9"
"290","2015, 2020","Northern Europe","percent_change_in_mmr",-29.3586582329424,-8.4549645363031,7.29259518071415
"291","2015, 2020","Polynesia","arr",-5.77798036806859,-2.37221592446524,0.429328662181649
"292","2015, 2020","Polynesia","percent_change_in_mmr",-33.4956918052868,-12.5931627570235,2.12376686441947
"293","2015, 2020","South America","arr",-6.7856712804095,-4.31173137279787,-2.08222680997705
"294","2015, 2020","South America","percent_change_in_mmr",-40.3941398873499,-24.058937468173,-10.972400628665
"295","2015, 2020","South-Eastern Asia","arr",-0.315141119811711,1.93767467134794,3.77021563231849
"296","2015, 2020","South-Eastern Asia","percent_change_in_mmr",-1.58818541123047,9.23384670644104,17.1808424939895
"297","2015, 2020","Southern Africa","arr",1.27062856427542,2.90485747215222,5.38603994992657
"298","2015, 2020","Southern Africa","percent_change_in_mmr",6.15553710113646,13.5187771873913,23.6087462838659
"299","2015, 2020","Southern Asia","arr",2.36387565498346,4.18636909210265,5.9698525636818
"300","2015, 2020","Southern Asia","percent_change_in_mmr",11.1476144654796,18.8863115766639,25.806424872529
"301","2015, 2020","Southern Europe","arr",0.367334389098789,2.15732427267673,3.98011020737506
"302","2015, 2020","Southern Europe","percent_change_in_mmr",1.81990786669424,10.2252305100608,18.0454622536494
"303","2015, 2020","Western Africa","arr",-1.83270561168271,1.38412837975928,3.57731807018495
"304","2015, 2020","Western Africa","percent_change_in_mmr",-9.59650309345752,6.68659562424436,16.378197133465
"305","2015, 2020","Western Asia","arr",-2.82817834070538,-0.106054688469781,2.10324594870098
"306","2015, 2020","Western Asia","percent_change_in_mmr",-15.1895581821429,-0.531681917381039,9.98215838644936
"307","2015, 2020","Western Europe","arr",-1.9479832487213,0.240346952079003,2.25155614322593
"308","2015, 2020","Western Europe","percent_change_in_mmr",-10.2300283102398,1.19454276434391,10.6472177881144
"309","2016, 2020","Australia/New Zealand","arr",7.62631431327546,10.5989670190398,14.4576290170031
"310","2016, 2020","Australia/New Zealand","percent_change_in_mmr",26.2915349282725,34.554907723587,43.9151889825949
"311","2016, 2020","Caribbean","arr",-2.86712555899295,0.716820526713564,4.09176806717009
"312","2016, 2020","Caribbean","percent_change_in_mmr",-12.1520138497037,2.82656565232736,15.0978452374794
"313","2016, 2020","Central America","arr",-5.68281028017637,-2.79528552652244,-0.347735207481132
"314","2016, 2020","Central America","percent_change_in_mmr",-25.5221954915042,-11.8301952811334,-1.40065941958827
"315","2016, 2020","Central Asia","arr",-3.22075458426399,0.252460965524099,3.63961203876271
"316","2016, 2020","Central Asia","percent_change_in_mmr",-13.7496952075919,1.00476134769457,13.5483135789055
"317","2016, 2020","Eastern Africa","arr",2.10255481685966,3.7351455362284,5.15847546115678
"318","2016, 2020","Eastern Africa","percent_change_in_mmr",8.06626981865806,13.8780457377164,18.6442781339555
"319","2016, 2020","Eastern Asia","arr",-2.70376499962391,-0.143638385235901,1.91318162329183
"320","2016, 2020","Eastern Asia","percent_change_in_mmr",-11.4215533903738,-0.57620734469517,7.36723404005854
"321","2016, 2020","Eastern Europe","arr",-13.263011231084,-7.93316112616509,-3.33127463870837
"322","2016, 2020","Eastern Europe","percent_change_in_mmr",-69.9816755075844,-37.3450856067094,-14.2536724039296
"323","2016, 2020","Melanesia","arr",-1.3101062027269,1.89706165479118,5.15930527151067
"324","2016, 2020","Melanesia","percent_change_in_mmr",-5.38016584626648,7.30748547993038,18.6469774189566
"325","2016, 2020","Micronesia","arr",1.68654906409384,5.67888829204386,8.75166569080277
"326","2016, 2020","Micronesia","percent_change_in_mmr",6.52367232500645,20.320315430634,29.5358842885882
"327","2016, 2020","Middle Africa","arr",-1.93716922862235,0.930084186201504,3.17654974244225
"328","2016, 2020","Middle Africa","percent_change_in_mmr",-8.05679368627318,3.65198250787161,11.9320911597605
"329","2016, 2020","Northern Africa","arr",-1.26936344434894,1.77848919660348,4.63620593735883
"330","2016, 2020","Northern Africa","percent_change_in_mmr",-5.20856632255935,6.86681009388023,16.9268163811031
"331","2016, 2020","Northern America","arr",-8.25014609219826,-2.89969588924361,2.320228178778
"332","2016, 2020","Northern America","percent_change_in_mmr",-39.0976267582169,-12.2982215019412,8.86325610038923
"333","2016, 2020","Northern Europe","arr",-6.20668337869722,-2.04825144797374,1.68867346355679
"334","2016, 2020","Northern Europe","percent_change_in_mmr",-28.1802563519911,-8.5379893482114,6.53161531093681
"335","2016, 2020","Polynesia","arr",-6.78950663809267,-3.34250591035148,-0.405884135944843
"336","2016, 2020","Polynesia","percent_change_in_mmr",-31.2036179313242,-14.3050123496718,-1.6367880727999
"337","2016, 2020","South America","arr",-7.54087465565,-4.55075010917121,-1.8843722997836
"338","2016, 2020","South America","percent_change_in_mmr",-35.2067616497921,-19.9650188335435,-7.8288319770983
"339","2016, 2020","South-Eastern Asia","arr",0.153005542831064,2.49516790034341,4.46527426023375
"340","2016, 2020","South-Eastern Asia","percent_change_in_mmr",0.610153075709333,9.49876744343299,16.356876729419
"341","2016, 2020","Southern Africa","arr",-0.896692824023094,0.774837183896022,3.30446016851712
"342","2016, 2020","Southern Africa","percent_change_in_mmr",-3.65187195696138,3.05181130517317,12.381533575215
"343","2016, 2020","Southern Asia","arr",2.28238596757435,4.20984101157724,6.09418124576673
"344","2016, 2020","Southern Asia","percent_change_in_mmr",8.72519893945521,15.4978865198553,21.6329987536631
"345","2016, 2020","Southern Europe","arr",0.0123835009944077,1.96647434949536,3.86120618767929
"346","2016, 2020","Southern Europe","percent_change_in_mmr",0.0495213606080747,7.56448996031752,14.3112162716369
"347","2016, 2020","Western Africa","arr",-1.6220698892164,1.73626553790599,4.01036407379322
"348","2016, 2020","Western Africa","percent_change_in_mmr",-6.70339561815739,6.7093801748157,14.8209394086299
"349","2016, 2020","Western Asia","arr",-3.93316352134769,-1.0306312104804,1.25322671358198
"350","2016, 2020","Western Asia","percent_change_in_mmr",-17.0377730406902,-4.2086807530499,4.88933413699549
"351","2016, 2020","Western Europe","arr",-1.29758365528381,1.03412165490154,3.22810994477606
"352","2016, 2020","Western Europe","percent_change_in_mmr",-5.32739346797086,4.05210108258954,12.1135370067463
